hedef,ufuk,sera,esik_turu,mevsim,kural,esik,yon,risk,aksiyon,kisit,guven,guven_gerekce,aralik_genislik,kaynak
WC_slab2,3h,IUACAAS,ZARF,ilkbahar,WC_slab2 < 58.200,58.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,IUACAAS,ZARF,ilkbahar,WC_slab2 > 76.800,76.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,IUACAAS,ZARF,kis,WC_slab2 < 75.300,75.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,IUACAAS,ZARF,kis,WC_slab2 > 90.800,90.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,IUACAAS,ZARF,tumu,WC_slab2 < 60.600,60.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,3h,IUACAAS,ZARF,tumu,WC_slab2 > 90.400,90.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,3h,Reference,ZARF,ilkbahar,WC_slab2 < 73.400,73.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,Reference,ZARF,ilkbahar,WC_slab2 > 92.500,92.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,Reference,ZARF,kis,WC_slab2 < 75.500,75.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,Reference,ZARF,kis,WC_slab2 > 94.300,94.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,Reference,ZARF,tumu,WC_slab2 < 74.200,74.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,3h,Reference,ZARF,tumu,WC_slab2 > 94.200,94.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,3h,TUMU,HASAR,tumu,WC_slab2 < 40.0,40.0,dusuk,"Substrat su icerigi kritik esigin altinda, kalici solma",Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,literatur (TASLAK — teyit edilecek)
WC_slab2,3h,TheAutomators,ZARF,ilkbahar,WC_slab2 < 67.900,67.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,TheAutomators,ZARF,ilkbahar,WC_slab2 > 78.400,78.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,TheAutomators,ZARF,kis,WC_slab2 < 73.700,73.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,TheAutomators,ZARF,kis,WC_slab2 > 94.200,94.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,"veri (sera p5-p95, mevsim ici)"
WC_slab2,3h,TheAutomators,ZARF,tumu,WC_slab2 < 68.800,68.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,3h,TheAutomators,ZARF,tumu,WC_slab2 > 93.800,93.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %9",7.001,veri (sera p5-p95)
WC_slab2,6h,AICU,ZARF,ilkbahar,WC_slab2 < 56.500,56.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,AICU,ZARF,ilkbahar,WC_slab2 > 66.100,66.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,AICU,ZARF,kis,WC_slab2 < 63.500,63.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,AICU,ZARF,kis,WC_slab2 > 92.900,92.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,AICU,ZARF,tumu,WC_slab2 < 57.000,57.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,AICU,ZARF,tumu,WC_slab2 > 92.100,92.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Automatoes,ZARF,ilkbahar,WC_slab2 < 66.400,66.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Automatoes,ZARF,ilkbahar,WC_slab2 > 82.000,82.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Automatoes,ZARF,kis,WC_slab2 < 63.900,63.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Automatoes,ZARF,kis,WC_slab2 > 92.500,92.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Automatoes,ZARF,tumu,WC_slab2 < 64.800,64.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Automatoes,ZARF,tumu,WC_slab2 > 92.100,92.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Digilog,ZARF,ilkbahar,WC_slab2 < 57.200,57.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Digilog,ZARF,ilkbahar,WC_slab2 > 80.600,80.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Digilog,ZARF,kis,WC_slab2 < 50.300,50.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Digilog,ZARF,kis,WC_slab2 > 77.600,77.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Digilog,ZARF,tumu,WC_slab2 < 53.500,53.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Digilog,ZARF,tumu,WC_slab2 > 79.600,79.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,IUACAAS,ZARF,ilkbahar,WC_slab2 < 58.200,58.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,IUACAAS,ZARF,ilkbahar,WC_slab2 > 76.800,76.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,IUACAAS,ZARF,kis,WC_slab2 < 75.300,75.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,IUACAAS,ZARF,kis,WC_slab2 > 90.800,90.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,IUACAAS,ZARF,tumu,WC_slab2 < 60.600,60.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,IUACAAS,ZARF,tumu,WC_slab2 > 90.400,90.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Reference,ZARF,ilkbahar,WC_slab2 < 73.400,73.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Reference,ZARF,ilkbahar,WC_slab2 > 92.500,92.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Reference,ZARF,kis,WC_slab2 < 75.500,75.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Reference,ZARF,kis,WC_slab2 > 94.300,94.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,Reference,ZARF,tumu,WC_slab2 < 74.200,74.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,Reference,ZARF,tumu,WC_slab2 > 94.200,94.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,TUMU,HASAR,tumu,WC_slab2 < 40.0,40.0,dusuk,"Substrat su icerigi kritik esigin altinda, kalici solma",Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,literatur (TASLAK — teyit edilecek)
WC_slab2,6h,TheAutomators,ZARF,ilkbahar,WC_slab2 < 67.900,67.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,TheAutomators,ZARF,ilkbahar,WC_slab2 > 78.400,78.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,TheAutomators,ZARF,kis,WC_slab2 < 73.700,73.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,TheAutomators,ZARF,kis,WC_slab2 > 94.200,94.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,"veri (sera p5-p95, mevsim ici)"
WC_slab2,6h,TheAutomators,ZARF,tumu,WC_slab2 < 68.800,68.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Sulama siklığini artir,Asiri sulama kok bolgesinde oksijen azaltir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
WC_slab2,6h,TheAutomators,ZARF,tumu,WC_slab2 > 93.800,93.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,"Sulama siklığini azalt, drenaji kontrol et",Ani kesinti su stresi yaratir,KALITATIF,"kapsama 0.90, aralik/deger %12",9.141,veri (sera p5-p95)
t_slab1,3h,AICU,ZARF,ilkbahar,t_slab1 < 20.300,20.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,AICU,ZARF,ilkbahar,t_slab1 > 25.900,25.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,AICU,ZARF,kis,t_slab1 < 19.700,19.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,AICU,ZARF,kis,t_slab1 > 23.800,23.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,AICU,ZARF,tumu,t_slab1 < 20.000,20.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,AICU,ZARF,tumu,t_slab1 > 25.400,25.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Automatoes,ZARF,ilkbahar,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Automatoes,ZARF,ilkbahar,t_slab1 > 31.000,31.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Automatoes,ZARF,kis,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Automatoes,ZARF,kis,t_slab1 > 25.300,25.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Automatoes,ZARF,tumu,t_slab1 < 19.100,19.1,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Automatoes,ZARF,tumu,t_slab1 > 29.400,29.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Digilog,ZARF,ilkbahar,t_slab1 < 18.900,18.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Digilog,ZARF,ilkbahar,t_slab1 > 28.400,28.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Digilog,ZARF,kis,t_slab1 < 18.500,18.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Digilog,ZARF,kis,t_slab1 > 24.100,24.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Digilog,ZARF,tumu,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Digilog,ZARF,tumu,t_slab1 > 26.300,26.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,IUACAAS,ZARF,ilkbahar,t_slab1 < 18.800,18.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,IUACAAS,ZARF,ilkbahar,t_slab1 > 25.900,25.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,IUACAAS,ZARF,kis,t_slab1 < 18.000,18.0,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,IUACAAS,ZARF,kis,t_slab1 > 25.100,25.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,IUACAAS,ZARF,tumu,t_slab1 < 18.600,18.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,IUACAAS,ZARF,tumu,t_slab1 > 25.600,25.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Reference,ZARF,ilkbahar,t_slab1 < 20.900,20.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Reference,ZARF,ilkbahar,t_slab1 > 26.700,26.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Reference,ZARF,kis,t_slab1 < 19.100,19.1,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Reference,ZARF,kis,t_slab1 > 27.400,27.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
t_slab1,3h,Reference,ZARF,tumu,t_slab1 < 20.400,20.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,Reference,ZARF,tumu,t_slab1 > 27.200,27.2,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,veri (sera p5-p95)
t_slab1,3h,TUMU,HASAR,tumu,t_slab1 < 12.0,12.0,dusuk,Kok bolgesi cok soguk: su ve besin alimi durur,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,literatur (TASLAK — teyit edilecek)
t_slab1,3h,TUMU,HASAR,tumu,t_slab1 > 30.0,30.0,yuksek,"Kok bolgesi cok sicak: kok solunumu artar, oksijen azalir",Sulama ile kok bolgesini serinlet,Su sicakligi ani dusurulmemeli,KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,literatur (TASLAK — teyit edilecek)
t_slab1,3h,TheAutomators,ZARF,ilkbahar,t_slab1 < 19.800,19.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Kok bolgesi isitmasini artir,"Substrat sicakligi yavas tepki verir, erken mudahale gerekir",KALITATIF,"kapsama 0.87, aralik/deger %11",2.495,"veri (sera p5-p95, mevsim ici)"
